price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15
315000;2;1;840;5087;1;N;0;Average;7;840;0;0;1590;5087
241000;3;2;1650;6000;1;N;0;Average;7;1650;0;0;1870;6000
195000;2;1;1020;8100;1;N;0;Average;6;1020;0;0;1200;12500
450000;3;2;1800;4357;2;N;0;Average;8;1800;0;0;1800;3663
180000;3;1;840;5700;1;N;0;Good;5;840;0;0;1430;12600
780000;4;2;2480;9195;1;N;0;Average;7;1390;1090;0;2440;9195
207000;3;1;1080;10200;1;N;0;Good;7;1080;0;0;1230;10400
549000;2;1;1140;5400;1;N;0;Very Good;7;1140;0;0;1520;4800
287000;3;2;2300;7200;1;N;0;Good;8;1550;750;0;2000;7350
1769000;4;4;5440;38900;2;N;0;Average;12;5440;0;0;4830;41313
299000;4;2;2050;26000;2;N;0;Good;8;2050;0;0;2330;31100
560000;3;3;4120;60392;2;N;2;Average;9;3180;940;0;2770;64033
375000;4;3;3140;24800;1;N;0;Good;8;2080;1060;0;2850;12900
261950;3;2;1880;5000;2;N;0;Average;7;1880;0;0;2260;5000
497000;2;1;770;3325;1;N;0;Average;7;770;0;0;960;4800
605000;5;4;3040;6000;2;N;0;Average;8;2280;760;0;3070;5558
577000;2;1;1090;5265;1.5;N;0;Good;7;1090;0;0;2080;4000
699950;4;2;2070;7830;1;N;1;Very Good;7;1180;890;0;2390;7830
2375000;4;2;3220;20251;1;N;0;Average;10;3220;0;0;4200;22114
330000;2;2;1550;435600;1.5;N;0;Fair;7;1550;0;0;1600;217800
605000;4;2;2260;11900;2;N;0;Average;9;2260;0;0;2470;11900
246000;4;2;2120;7110;1.5;N;0;Average;6;2120;0;0;1540;7110
802000;3;2;2170;5001;2;N;0;Average;8;2170;0;0;1700;6991
392500;3;3;1600;1289;3;N;0;Average;8;1600;0;0;1600;1376
239950;3;1;1140;8366;1;N;0;Very Good;6;1140;0;0;960;7200
495000;4;2;1610;4770;1;N;0;Good;7;1230;380;0;1180;6120
682000;4;2;2450;34092;2;N;0;Good;8;2450;0;0;2410;35378
840000;5;3;2750;3800;1.5;N;0;Very Good;7;1750;1000;0;1900;3800
227000;2;1;860;6800;1;N;0;Average;6;860;0;0;1220;6800
7e+05;3;2;2060;10650;1;N;0;Very Good;8;1050;1010;0;2690;8850
482000;3;2;2300;16474;1;N;0;Average;7;1220;1080;0;1940;15601
440000;3;2;2350;7641;1;N;0;Average;7;1510;840;0;2190;7500
592500;6;4;3500;8504;2;N;0;Average;7;3500;0;0;1550;8460
196900;3;1;1270;7500;1;N;0;Average;6;1270;0;0;1250;8000
339900;4;2;2340;9748;1;N;1;Average;8;1610;730;0;2070;8241
795000;2;1;1380;5000;1.5;N;2;Average;5;1380;0;0;1500;5000
766500;2;2;2230;6930;1;N;0;Good;8;1530;700;0;1970;6930
490000;3;2;1660;8208;1;N;0;Good;8;1660;0;0;2210;11000
234000;3;2;1200;11935;1;N;0;Good;7;1200;0;0;1350;11935
346000;3;2;1270;8100;1;N;0;Average;6;880;390;0;1650;8173
537000;3;3;2410;7479;2;N;2;Average;7;2410;0;1988;2610;7479
791500;4;2;3250;8970;2;N;0;Average;10;3250;0;0;3240;8449
679000;4;2;2260;41236;1;N;0;Good;8;1690;570;0;3080;30240
323800;3;2;2060;7658;2;N;0;Average;8;2060;0;0;2250;7299
460000;4;3;2200;9676;1;N;0;Average;8;1500;700;0;2120;9585
615000;3;2;2250;10171;2;N;0;Average;9;2250;0;0;2440;13390
595000;4;2;1990;2175;2;N;0;Average;8;1680;310;0;1560;2087
725000;4;3;3940;27591;2;N;3;Average;9;3440;500;0;3420;29170
263000;3;2;1660;7210;1;N;0;Good;7;1660;0;0;2150;7350
289900;3;1;1180;7068;1;N;0;Average;6;1180;0;0;1180;7068
317000;3;2;1790;8228;1;N;0;Average;7;1390;400;0;1880;8228
550000;4;4;4150;16197;2;N;0;Average;10;4150;0;0;3618;15210
272500;3;2;1540;12600;1;N;0;Good;7;1160;380;0;1540;11656
583500;4;2;2860;48351;1;N;0;Average;8;1710;1150;0;2460;43560
840000;4;2;2480;11010;1;N;0;Good;9;1630;850;0;2770;10744
375000;3;2;1260;7560;2;N;0;Very Good;6;1260;0;0;1260;7595
744000;3;2;2020;7512;2;N;0;Good;8;2020;0;0;2410;8500
4e+05;2;2;1340;1240;2;N;0;Average;8;1150;190;0;1280;1312
452000;3;3;2300;5090;2;N;0;Average;8;1700;600;0;1530;9100
250000;3;1;1300;8284;1;N;0;Average;7;1300;0;0;1360;7848
458950;2;1;1530;4370;1;N;0;Average;7;1130;400;0;1580;4275
399000;2;1;790;4000;1;N;0;Average;6;790;0;0;990;5000
275400;2;1;890;8180;1;N;0;Average;7;890;0;0;1130;8180
675000;4;2;2420;18470;1;N;0;Average;8;920;1500;0;2690;13800
459000;2;2;1240;1249;3;N;0;Average;8;1240;0;0;1240;2500
680000;3;2;1780;5720;1;N;0;Very Good;7;980;800;0;1620;5050
1675000;6;2;4910;6600;2.5;N;0;Very Good;10;3580;1330;0;3280;5500
270000;3;2;1230;7500;1;N;0;Average;7;1230;0;0;1260;7800
314000;4;2;1870;8449;2;N;0;Average;8;1870;0;0;2160;8113
710000;4;2;2700;7625;1;N;0;Good;8;1450;1250;0;1760;3300
249000;3;2;1400;5648;1.5;N;0;Very Good;6;1400;0;0;2320;9420
410000;3;2;3040;6054;2;N;0;Average;9;3040;0;0;2650;6054
648475;4;3;2250;5700;1;N;0;Average;8;1200;1050;0;1720;3850
266000;4;2;1995;7102;2;N;0;Good;8;1995;0;0;1880;7950
332500;3;2;1600;7995;1;N;0;Average;7;1600;0;1984;2440;6900
1440000;4;2;2410;6000;1.5;N;0;Average;8;2410;0;0;1280;4000
775000;4;2;3890;34513;2;N;0;Average;10;3890;0;0;3600;28435
1075000;4;3;2580;8100;2;N;1;Good;8;1780;800;0;2840;10006
420000;3;1;1060;8097;1;N;0;Good;7;940;120;0;1560;7940
487500;5;4;3530;218472;2;N;0;Average;7;2380;1150;0;2110;211404
1080000;4;2;4200;35267;2;N;0;Average;11;4200;0;0;3540;22234
466500;3;1;1430;3840;1;N;0;Average;7;950;480;0;1430;3840
511200;4;2;1480;7875;1;N;0;Average;7;740;740;0;1680;5851
325000;3;2;1670;17071;1;N;0;Average;7;1100;570;0;1660;15593
621500;5;2;2140;15950;1;N;2;Good;8;1370;770;0;2600;14273
340000;3;2;2480;6112;2;N;0;Average;7;2480;0;0;3220;6727
640000;4;2;2500;7417;2;N;0;Average;9;2500;0;0;2770;8188
775000;4;2;2040;5000;1.5;N;0;Very Good;7;1180;860;0;1540;5000
546000;2;2;1530;1324;2;N;0;Average;8;1280;250;0;1410;1689
368500;5;2;2810;9360;1;N;0;Good;7;1520;1290;0;1770;9360
226000;4;1;1270;6459;1.5;N;0;Average;7;1270;0;0;1300;4100
399000;2;1;940;4800;1;N;0;Good;6;940;0;1955;980;5900
1355000;5;4;4960;13990;2;N;2;Average;11;3760;1200;0;5200;18116
710000;4;3;2750;7500;1;N;0;Very Good;8;1630;1120;0;2440;7500
365000;4;2;3080;32997;1.5;N;0;Good;7;3080;0;1982;1980;5711
1750000;4;3;3460;7749;2;N;1;Average;10;3020;440;1998;3030;8680
1321500;3;3;2230;12968;2;N;0;Average;9;2230;0;0;2260;10160
278500;3;2;1390;8980;1;N;0;Good;8;1390;0;0;1770;9085
435000;3;2;1310;8065;1;N;0;Good;6;1310;0;0;1420;8100
538000;3;1;1460;7200;1;N;0;Average;7;1260;200;0;1430;4650
275000;1;1;520;4800;1;N;0;Average;5;520;0;0;800;4960
472800;3;2;1840;8400;1;N;0;Average;8;1290;550;0;2110;8400
350000;3;2;1380;3600;3;N;0;Average;8;1380;0;0;1480;3600
326000;3;3;1720;28000;1;N;0;Good;7;1720;0;0;2000;41817
915000;4;2;3210;8532;2;N;0;Average;10;3210;0;0;2950;6753
417000;4;2;2300;7700;1;N;0;Average;7;1380;920;0;2010;8820
590000;4;3;2400;104108;2;N;0;Average;8;2400;0;0;2270;54450
319990;4;2;1890;10707;1;N;0;Average;7;1890;0;0;1610;8827
455000;3;2;2180;6850;1;N;0;Average;7;1750;430;0;1740;7016
355000;3;3;1850;9600;1;N;0;Average;7;1230;620;0;1970;10000
396000;3;1;1500;12616;1;N;0;Average;7;1500;0;0;1820;13950
1e+06;4;4;2990;4200;2;N;4;Very Good;9;2000;990;0;2390;4200
289950;3;2;1670;6186;2;N;0;Average;7;1670;0;0;2390;6924
595000;4;2;1920;3225;1.5;N;0;Very Good;7;1300;620;0;1960;3750
385000;3;2;1180;10541;1;N;0;Good;7;940;240;0;1230;10879
566000;3;2;2090;6294;2;N;0;Average;9;2090;0;0;2520;5735
533250;4;2;1520;15398;1;N;0;Good;7;1370;150;0;1840;12500
270000;3;2;1770;8640;1;N;0;Average;7;1420;350;0;1894;7974
3e+05;3;1;910;7700;1;N;0;Good;7;910;0;0;1250;7700
1955000;3;2;3330;12566;1;Y;4;Good;8;1940;1390;0;3730;16560
230000;6;3;2180;7220;2;N;0;Average;7;2180;0;0;2260;7344
477000;3;2;1750;4990;1;N;0;Average;7;950;800;0;1700;5000
395000;1;1;730;3000;1;N;0;Average;7;730;0;0;1520;5000
338000;4;2;1530;8152;1;N;0;Very Good;6;910;620;0;1310;8152
453500;4;2;2000;6032;1;N;2;Average;7;1300;700;0;1930;6032
495000;4;2;2140;7245;2;N;0;Average;7;2140;0;0;2080;7875
389000;2;1;850;3276;1;N;0;Average;6;850;0;0;1460;4100
751305;4;2;2660;8469;2;N;0;Average;10;2660;0;0;2920;10697
1735000;3;2;4310;32093;1.5;N;4;Very Good;10;2510;1800;0;3810;26400
905000;4;3;3440;7661;2;N;0;Average;11;3440;0;0;3580;6478
890000;3;3;4030;12765;2;N;0;Good;9;2800;1230;0;2670;13447
290000;3;1;1010;10800;1;N;0;Good;7;1010;0;0;1370;9500
281000;2;1;930;2600;1;N;0;Average;7;930;0;0;1370;3488
350000;3;2;2130;7500;1;N;0;Good;7;1090;1040;0;1590;7500
550285;2;2;1680;4500;1;N;0;Average;8;1680;0;0;1670;4500
399950;4;2;3110;5868;2;N;0;Average;8;3110;0;0;2950;5924
399950;3;1;1470;7930;1;N;0;Average;7;1070;400;0;1440;8100
447000;3;2;1800;3074;2;N;0;Average;7;1800;0;0;1610;2929
250000;3;1;920;4429;1;N;0;Average;7;920;0;0;1320;7860
430000;3;2;1730;9000;1;N;0;Average;8;1370;360;0;2390;10000
738000;4;2;2830;5010;2;N;0;Average;9;2170;660;0;1880;5739
620000;4;2;1890;4300;1.5;N;0;Average;7;1350;540;0;1830;3800
519000;5;3;2620;8861;1;N;0;Very Good;8;1350;1270;0;1940;10800
320000;3;2;2300;12000;1;N;0;Average;8;1770;530;0;2030;6000
286700;3;1;1220;6600;1;N;0;Average;6;1220;0;0;1100;6600
303000;3;2;1850;4957;2;N;0;Average;8;1850;0;0;2400;6367
450500;3;1;1410;9384;1;N;0;Average;7;1410;0;0;1990;9384
469000;5;2;2240;7543;1;N;0;Average;7;1140;1100;0;2110;7408
205000;3;1;960;7314;1;N;0;Very Good;6;960;0;0;990;7314
340000;2;1;1090;6771;1;N;0;Average;6;1090;0;0;1200;4992
472000;3;2;1860;415126;2;N;0;Average;7;1860;0;0;2070;54014
337000;3;2;1440;11364;1;N;0;Average;7;1440;0;0;1950;9390
263500;3;2;1610;14000;1;N;0;Good;7;1050;560;0;1550;10080
230000;3;2;950;6000;1;N;0;Average;6;790;160;0;1360;6000
884744;4;4;4210;9414;2;N;0;Average;9;4210;0;0;3950;8880
837700;5;3;3010;12611;2;N;0;Average;10;3010;0;0;2890;9456
242000;3;2;1690;7292;1;N;0;Average;7;1250;440;0;1670;7747
119900;2;1;700;3180;1;N;0;Average;6;480;220;0;1760;6360
317000;3;1;1160;8813;1;N;0;Average;7;1160;0;0;1200;7615
465000;3;1;910;4500;1;N;0;Average;7;910;0;0;1370;5000
750000;3;2;2790;21043;2;N;0;Average;9;2790;0;0;2900;34589
6e+05;6;3;2600;9350;1;N;0;Good;8;1340;1260;0;2090;9102
336000;3;2;1240;5000;1;N;2;Average;7;1240;0;0;1050;5000
661500;5;2;2500;7200;1;N;0;Good;7;1490;1010;0;1960;8325
227000;1;2;1150;9812;1;N;0;Good;7;1150;0;0;1200;9812
1815000;4;4;4510;12873;2;N;2;Average;12;4510;0;0;2200;8528
1350000;4;4;4100;61419;2;N;0;Average;9;4100;0;0;2010;32362
1400000;4;4;4380;66613;1.5;N;0;Average;11;4380;0;0;4010;70109
162000;3;2;1810;6750;1;N;0;Average;7;1280;530;0;1690;7770
280000;3;2;1790;42399;1;N;0;Good;7;1790;0;0;1330;40015
604950;3;2;2110;5608;1;N;0;Average;8;1340;770;0;2040;9363
4e+05;4;4;2370;3692;2.5;N;0;Average;8;2370;0;0;2520;5425
510000;3;3;1320;1012;3;N;0;Average;8;1320;0;0;1320;1536
365000;3;2;1960;1985;2;N;0;Average;7;1750;210;0;1760;1985
227064;3;2;1570;10824;2;N;0;Average;7;1570;0;0;1530;8125
280000;2;2;1480;15641;1;N;0;Good;7;1480;0;0;1520;7525
339000;5;2;1720;10202;1.5;N;0;Average;7;1720;0;0;1720;8478
242000;3;2;1260;8092;1;N;0;Average;7;1260;0;0;1950;8092
255000;5;2;2060;8632;1;N;0;Average;7;1030;1030;0;1010;11680
345000;2;1;770;3008;1;N;0;Good;5;770;0;0;1550;4563
301000;3;2;2420;4750;2;N;0;Average;8;2420;0;0;2690;4750
520000;3;2;1670;8800;1;N;0;Good;7;1150;520;0;2020;8250
5e+05;4;2;1700;8640;1;N;0;Average;7;850;850;2010;1620;9000
1675000;3;2;3490;8343;2;Y;4;Good;9;2150;1340;1991;2990;13104
622500;2;2;1510;851;3;N;0;Average;8;1420;90;0;1300;1338
762500;3;2;3330;15258;2;N;0;Average;10;3330;0;0;3360;14850
292500;4;2;2140;8162;1;N;0;Average;7;1420;720;0;2040;7632
487028;2;2;1295;1093;2;N;0;Average;9;1105;190;0;1295;1413
420000;5;3;2280;10319;1;N;0;Average;8;1300;980;0;2370;8056
4e+05;3;2;2120;3757;2;N;0;Average;7;2120;0;0;2230;4103
510000;3;2;1420;1309;3;N;0;Average;8;1420;0;0;1500;1282
955000;5;2;2510;9887;2;N;0;Average;8;2510;0;0;2510;10006
616500;4;2;1880;3000;2;N;0;Average;8;1760;120;1977;1880;3000
8e+05;4;4;2370;3302;2;N;0;Average;8;1610;760;2014;2170;3800
4e+05;3;1;1350;3090;1.5;N;0;Very Good;6;1350;0;0;1350;3090
330000;4;2;1890;7540;1;N;0;Good;7;1890;0;0;1890;8515
540000;3;2;2110;7129;1;N;0;Average;8;1280;830;0;1810;8674
455000;4;2;2210;49375;1;N;0;Average;8;2210;0;0;2670;49385
189000;2;1;790;7128;1;N;0;Average;6;790;0;0;1110;7150
717000;3;2;2480;5137;2;N;0;Average;9;2480;0;0;2480;6023
4e+05;4;2;1770;12875;1;N;0;Average;8;1770;0;0;2150;12875
178000;3;1;840;6500;1;N;0;Very Good;6;840;0;0;870;5200
392500;3;2;1540;8925;1;N;0;Good;7;1540;0;0;1620;10397
476000;3;2;1440;3840;2;N;0;Average;7;1440;0;0;1600;3131
375000;3;2;1600;2042;2;N;0;Average;8;1600;0;0;1445;1370
390000;3;1;1000;6947;1;N;0;Average;7;1000;0;0;1000;6947
378000;3;2;1050;57499;1;N;0;Average;7;1050;0;0;1460;42688
765000;5;2;2440;15143;1.5;N;4;Good;8;1740;700;0;2390;10907
650000;3;2;2320;5284;2;N;0;Average;8;2320;0;0;2320;4383
620000;3;2;2590;7237;2;N;0;Average;8;2590;0;0;1670;7648
650000;3;2;1380;4500;1;N;0;Very Good;7;1380;0;0;1590;9000
715000;4;2;1860;3840;1.5;N;0;Average;7;1170;690;2014;1400;3840
474000;2;1;1050;403365;1;N;3;Very Good;6;1050;0;0;1760;108900
365000;3;2;2470;7700;2;N;0;Good;8;2470;0;0;2400;7700
279000;4;2;2009;4800;2;N;0;Average;8;2009;0;0;1798;4800
972800;5;3;3500;10457;2;N;0;Average;11;3500;0;0;3500;11734
407000;2;2;1700;6635;2;N;0;Good;8;1700;0;0;1700;6635
2e+05;2;2;1360;1898;2;N;0;Average;7;1360;0;0;1360;1898
1307000;5;3;2800;3200;1.5;N;0;Very Good;10;1910;890;2002;2450;3500
290000;3;1;1480;32700;1;N;0;Good;6;1380;100;0;1500;22600
689000;2;2;2330;10143;1;N;2;Good;7;1220;1110;0;2560;9750
525000;5;3;3960;321908;2;N;0;Good;9;2690;1270;0;2360;96703
265000;3;2;2540;7216;2;N;0;Average;8;2540;0;0;2140;7531
390000;3;2;1310;1254;2;N;0;Average;7;850;460;0;1310;1372
790000;4;2;3500;9198;2;N;0;Average;9;3500;0;0;3990;8598
886000;4;2;2660;3900;1.5;N;0;Good;7;1480;1180;0;2350;3900
425000;4;2;2120;15920;1;N;0;Good;7;1060;1060;0;2200;12580
329000;2;1;990;57499;1;N;0;Fair;6;990;0;0;2090;27442
397950;4;2;2360;8116;1;N;0;Good;7;1180;1180;1970;1670;8160
428000;4;2;1300;7200;1;N;0;Average;7;1300;0;0;1540;6600
380000;2;2;1120;780;2;N;0;Average;8;760;360;0;1120;1322
175000;6;1;1370;5080;1.5;N;0;Average;6;1120;250;0;1020;5080
477500;4;2;1860;9364;1;N;0;Average;7;1080;780;0;1800;9364
715000;3;4;2080;2250;3;N;4;Average;8;2080;0;0;2080;2250
375000;4;2;2310;7800;2;N;0;Average;8;2310;0;0;2310;7140
825000;5;2;2330;6000;1.5;N;0;Average;8;2080;250;0;2150;6000
370000;2;1;1220;17172;1;N;0;Good;6;1220;0;0;1510;12915
350000;2;2;830;1077;2;N;0;Average;7;830;0;0;830;1366
336000;4;2;2530;8169;2;N;0;Average;8;2530;0;0;2220;8013
685000;4;2;2650;25248;1;N;2;Average;9;2330;320;0;3020;23135
632000;5;3;3520;36558;2;N;0;Good;8;2100;1420;0;3000;36558
6e+05;3;2;4930;77536;2;N;0;Average;9;3930;1000;0;2760;7351
336600;3;2;1654;8464;2;N;0;Average;7;1654;0;0;1975;8515
320000;3;1;1330;5850;1;N;0;Average;7;930;400;0;1440;5850
653000;3;2;2680;8429;1;N;0;Good;9;1880;800;1991;1570;8640
811000;2;2;2510;17986;2;N;0;Average;9;2510;0;2014;2440;8039
401000;2;2;1260;2625;2;N;0;Good;7;1260;0;0;1260;2625
9e+05;3;1;1330;77972;1;N;0;Average;7;1330;0;1954;1340;17689
426500;4;3;2100;88426;1;N;0;Average;6;2100;0;0;2150;63162
605000;3;2;1960;10139;2;N;0;Average;8;1960;0;0;2080;9753
179950;2;1;1100;7323;1;N;0;Average;7;780;320;0;1410;7227
236000;3;2;1090;7647;1;N;0;Average;7;1090;0;0;1660;9219
320000;3;2;1590;3480;2;N;0;Average;7;1590;0;0;1680;3480
378000;3;2;1000;6914;1;N;0;Average;7;1000;0;0;1000;6947
1095000;5;4;4410;57063;2;N;0;Good;9;4410;0;0;2900;50529
529000;3;2;1940;217800;2;N;0;Average;9;1940;0;0;2580;83558
1187500;4;4;4340;217800;2;N;0;Average;11;4340;0;0;3430;219106
950968;5;4;3220;5081;2;N;0;Average;8;3220;0;0;2970;5753
599000;3;2;1650;1180;3;N;0;Average;8;1650;0;0;1650;1960
930000;4;4;6050;84942;2.5;N;2;Average;9;4150;1900;0;2700;199504
340000;3;1;1450;9586;2;N;0;Average;7;1450;0;0;1500;8592
703000;3;2;1360;5980;1.5;N;0;Average;8;1360;0;2008;1520;4440
540000;3;2;2280;16671;1.5;N;0;Good;6;1760;520;0;1850;9351
485000;3;2;1420;4080;1.5;N;0;Average;7;1420;0;2013;1420;4590
317625;3;3;2770;3809;1.5;N;0;Very Good;7;1770;1000;0;1440;4000
462608;3;2;2010;2778;2;N;0;Average;8;1390;620;0;1540;1689
949000;4;3;2980;42253;1;N;0;Good;9;1860;1120;0;2980;42253
628000;3;2;1720;8521;1;N;0;Good;7;1140;580;0;1530;8692
435000;2;1;790;11234;1;N;0;Good;6;790;0;0;1930;11871
810000;4;3;3010;10450;2;N;0;Average;9;3010;0;0;3010;10530
267000;3;1;1400;8100;1.5;N;0;Average;6;1400;0;0;1420;8100
539000;3;3;2130;1400;2;N;0;Average;9;1080;1050;0;1520;3132
160000;2;1;830;4500;1;N;0;Average;6;830;0;0;1092;5350
583500;3;2;3530;13000;2.5;N;0;Good;10;3530;0;0;2960;13000
299950;3;2;1320;3150;2;N;0;Average;7;1320;0;0;1390;1725
1250000;4;3;3820;24166;2;N;1;Good;11;3310;510;0;2900;18786
350000;3;2;1470;8645;1;N;0;Average;6;1470;0;0;1470;7680
316750;3;2;1256;1154;3;N;0;Average;7;1256;0;0;1309;1232
750000;4;2;2100;3400;1;N;0;Very Good;7;1100;1000;0;1890;3771
7e+05;4;3;3350;7857;2;N;2;Average;9;3350;0;0;3870;7886
255950;3;2;1720;3676;2;N;0;Average;7;1720;0;0;1720;3510
268000;3;2;1650;6684;2;N;0;Average;7;1650;0;0;1850;7048
329922;3;2;1420;6289;1;N;0;Average;7;1100;320;0;1460;7402
795000;3;2;2920;13650;1;N;2;Very Good;8;1460;1460;0;2920;10988
668500;4;2;2290;9546;1;N;0;Good;8;1780;510;0;2360;8864
170500;2;1;1060;7700;1;N;0;Average;7;820;240;0;1370;8833
260000;3;1;1180;5350;1.5;N;0;Good;6;1180;0;0;1490;5350
481203;2;1;940;3800;1;N;0;Average;7;940;0;0;1680;3800
490000;3;2;1930;7266;2;N;0;Average;8;1930;0;0;1930;7266
750000;3;4;2460;7630;1;N;0;Very Good;8;1940;520;0;2000;7326
1395710;4;2;3960;8640;2;N;2;Average;9;2630;1330;0;3850;8640
870000;4;2;2650;12001;2;N;0;Good;9;2650;0;0;2880;14054
760000;4;2;3520;8095;2;N;0;Average;9;3520;0;0;2460;4676
8e+05;4;2;2680;7200;1;N;0;Average;8;1380;1300;2013;1950;8520
236000;3;1;1300;5898;1;N;0;Average;7;1300;0;0;1320;7619
2630000;6;5;5540;7200;2.5;N;2;Good;11;3950;1590;0;2930;7200
403000;3;2;1502;1400;3;N;0;Average;7;1502;0;0;1377;1466
646800;3;3;2230;1407;2.5;N;0;Average;8;1850;380;0;2230;1407
4e+05;4;2;2150;11026;1;N;0;Good;7;2150;0;0;1760;10283
355000;1;2;750;20339;1;N;0;Good;4;550;200;0;2020;23958
231500;2;1;1200;9488;1;N;0;Very Good;7;1200;0;0;1200;9488
358000;3;2;1250;7194;1;N;0;Good;7;1250;0;0;1340;7242
9e+05;3;1;1560;3825;1.5;N;0;Average;8;1390;170;0;1700;5100
363000;4;3;2250;12142;2;N;0;Average;8;2250;0;0;2300;9003
655000;4;2;3340;34238;1;N;0;Good;8;2060;1280;0;2400;36590
226750;3;2;1070;6315;1;N;0;Average;7;1070;0;0;1520;5707
215000;3;2;1430;13399;1;N;0;Good;7;900;530;0;1720;6415
1030000;4;3;2830;4000;2;N;0;Average;9;1910;920;2012;2740;4000
520000;3;2;1810;18483;1;N;0;Average;8;1810;0;0;2920;20279
1799000;4;4;3930;39098;2;N;0;Average;12;3930;0;0;4250;38682
544999;4;2;2710;6937;2;N;0;Average;7;2710;0;0;2380;5866
223000;2;1;910;9869;1;N;0;Average;6;910;0;0;1480;9750
652600;4;2;2220;5900;2;N;0;Average;8;2220;0;0;1620;5900
248000;1;1;790;12000;1;N;0;Average;6;790;0;0;1900;6000
295000;3;2;1640;7222;2;N;0;Good;7;1640;0;0;1240;5100
1010000;2;2;1460;9052;1;N;2;Very Good;6;1460;0;0;2554;7834
1225000;5;2;3440;5000;2;N;2;Very Good;9;3440;0;0;2822;5000
439000;2;1;800;5100;1;N;0;Average;7;800;0;0;1330;5100
530000;4;2;1980;15086;2;N;0;Average;8;1980;0;0;2100;10927
1225000;3;2;3420;79279;2;N;0;Average;11;3420;0;0;4240;40500
575000;2;2;1400;5810;2;N;0;Average;7;1400;0;0;1470;3920
804995;5;2;3360;5402;2;N;0;Average;9;3360;0;0;3360;5415
540000;2;1;1230;1569;2;N;0;Average;9;1050;180;0;1100;1230
229999;3;2;1310;6960;1;N;0;Good;7;1310;0;0;1580;7200
839000;3;2;3200;203425;1;N;0;Average;10;3200;0;0;3200;203425
705000;2;2;2200;188200;1;N;3;Average;8;2200;0;0;2700;84942
124000;1;1;840;7203;1.5;N;0;Average;6;840;0;0;1560;8603
435000;3;1;940;7590;1;N;0;Good;6;940;0;0;1250;7590
815000;6;3;2860;17853;1;N;0;Average;8;1430;1430;2015;1920;13452
542000;3;2;2220;12056;2;N;0;Average;8;2220;0;0;2320;12025
820000;4;2;2920;252648;2;N;0;Average;10;2920;0;0;2180;71874
2e+05;3;2;1170;10051;1;N;0;Good;7;1170;0;0;1440;9800
145600;3;1;1170;7560;1;N;0;Average;6;1170;0;0;1170;7560
220000;3;2;1400;7205;1;N;0;Average;7;1140;260;0;1970;7252
404000;3;2;1410;15210;1;N;0;Average;7;1410;0;2014;1970;16290
205000;3;1;940;7980;1;N;0;Good;7;940;0;0;1150;8050
266490;3;2;1810;4113;2;N;0;Average;7;1810;0;0;1880;4465
749400;4;2;3240;20301;2;N;0;Average;10;3240;0;0;3010;23650
480000;4;2;2080;7966;1;N;0;Average;7;1200;880;0;1920;7500
915000;3;4;3850;62726;2;N;0;Average;10;3120;730;0;2630;46609
565000;3;2;2440;8378;1;N;0;Average;7;1480;960;0;2510;9602
425000;4;2;1490;5300;1;N;0;Average;7;1110;380;0;1330;1499
310000;4;1;1030;5750;1;N;0;Average;7;1030;0;0;1250;5750
770000;4;3;3820;26300;2;N;0;Average;9;2850;970;0;1860;12136
421000;2;2;1400;11245;1;N;0;Very Good;7;1400;0;0;1220;11241
720000;4;2;1760;4500;1.5;N;0;Very Good;7;1760;0;0;1740;4220
319000;3;2;1220;2980;2;N;0;Average;7;1220;0;0;1220;2140
219900;3;1;910;6000;1;N;0;Fair;6;910;0;0;1090;6957
825000;4;2;2770;9340;2;N;0;Good;9;2770;0;0;3010;9340
270000;3;2;2100;14027;2;N;0;Average;8;2100;0;0;2730;5999
449888;3;2;2520;78408;2;N;0;Average;9;2520;0;0;1490;29972
810000;3;2;1520;9041;1;N;0;Good;7;1520;0;0;3260;10020
631000;5;2;2270;2400;2;N;0;Average;7;2270;0;0;1320;2400
302000;4;3;3320;13500;1;N;0;Average;7;1750;1570;0;1830;13800
785000;2;1;1260;4800;1.5;N;2;Good;6;1080;180;0;2660;7200
768000;5;3;3030;13640;2;N;0;Good;8;3030;0;0;2500;13225
276000;3;2;2495;4400;2;N;0;Average;8;2495;0;0;2434;4400
3e+05;4;2;2200;7600;2;N;0;Average;8;2200;0;0;1910;7600
134000;3;1;1270;8508;1;N;0;Good;6;650;620;0;1200;9415
312000;3;2;1255;1374;3;N;0;Average;7;1255;0;0;1307;1232
371000;3;2;2150;8361;2;N;0;Average;8;2150;0;0;2150;9368
182500;3;2;1830;4744;2;N;0;Average;7;1830;0;0;1670;8001
1600000;3;3;3040;21052;2;N;0;Good;10;3040;0;0;2950;21052
333000;5;2;1240;8936;1;N;0;Average;7;1240;0;0;1600;9341
165000;3;2;1020;10152;1;N;0;Very Good;6;1020;0;0;1320;8892
1100000;3;2;2420;7200;1;N;0;Average;8;1420;1000;0;2500;7200
267345;4;2;2510;8165;1;N;0;Good;7;1610;900;0;1940;8250
350000;3;2;1970;10800;1;N;0;Good;7;1300;670;0;1970;8768
320000;3;2;2000;9760;1;N;0;Good;8;1400;600;0;1890;8089
442500;3;2;1600;10280;1;N;0;Average;7;1050;550;0;1590;8100
498000;3;2;1720;6570;1.5;N;0;Good;8;1720;0;0;1360;6000
